match_id,team,lineups_type,player_id
300061449,away,starting,249474
300061449,away,starting,177007
300061449,away,starting,313869
300061449,away,starting,182181
300061449,away,starting,249477
300061449,away,starting,230776
300061449,away,starting,189676
300061449,away,starting,269990
300061449,away,starting,297811
300061449,away,starting,323345
300061449,away,sub,302620
300061449,away,sub,294665
300061449,away,sub,235342
300061449,away,sub,214470
300061449,away,sub,269987
300061449,away,sub,306029
300061449,away,sub,176979
300061449,away,sub,236275
300061449,away,sub,4078
300061449,away,sub,294661
300061449,away,sub,269984
300061449,away,sub,269986
300061460,home,starting,266783
300061460,home,starting,233703
300061460,home,starting,201964
300061460,home,starting,266800
300061460,home,starting,153978
300061460,home,starting,271550
300061460,home,starting,229397
300061460,home,starting,182373
300061460,home,starting,3076
300061460,home,starting,182372
300061460,home,starting,198149
300061460,home,sub,318191
300061460,home,sub,202429
300061460,home,sub,181441
300061460,home,sub,313704
300061460,home,sub,202427
300061460,home,sub,310116
300061460,home,sub,228528
300061460,home,sub,180583
300061460,home,sub,198273
300061460,home,sub,184291
300061460,home,sub,306144
300061460,home,sub,321683
300061460,away,starting,189300
300061460,away,starting,178403
300061460,away,starting,214604
300061460,away,starting,235412
300061460,away,starting,3989
300061460,away,starting,233751
300061460,away,starting,269089
300061460,away,starting,178734
300061460,away,starting,230228
300061460,away,starting,200301
300061460,away,starting,290636
300061460,away,sub,159416
300061460,away,sub,178372
300061460,away,sub,183498
300061460,away,sub,199817
300061460,away,sub,273285
300061460,away,sub,214228
300061460,away,sub,178738
300061460,away,sub,238748
300061460,away,sub,184856
300061460,away,sub,267647
300061460,away,sub,230233
300061460,away,sub,244401
300061459,home,starting,198546
300061459,home,starting,237771
300061459,home,starting,177788
300061459,home,starting,209904
300061459,home,starting,207761
300061459,home,starting,177785
300061459,home,starting,296013
300061459,home,starting,268406
300061459,home,starting,268414
300061459,home,starting,263395
300061459,home,starting,188387
300061459,home,sub,77937
300061459,home,sub,198548
300061459,home,sub,309918
300061459,home,sub,188386
300061459,home,sub,291389
300061459,home,sub,156216
300061459,home,sub,291402
300061459,home,sub,318861
300061459,home,sub,209900
300061459,home,sub,170828
300061459,home,sub,197964
300061459,home,sub,278124
300061459,away,starting,209121
300061459,away,starting,215517
300061459,away,starting,228351
300061459,away,starting,297112
300061459,away,starting,299087
300061459,away,starting,182768
300061459,away,starting,168832
300061459,away,starting,215484
300061459,away,starting,228336
300061459,away,starting,230517
300061459,away,starting,214887
300061459,away,sub,186516
300061459,away,sub,178804
300061459,away,sub,228335
300061459,away,sub,215476
300061459,away,sub,215513
300061459,away,sub,214888
300061459,away,sub,297316
300061459,away,sub,299090
300061459,away,sub,215515
300061459,away,sub,321732
300061459,away,sub,323540
300061459,away,sub,
300061457,home,starting,209121
300061457,home,starting,228351
300061457,home,starting,299087
300061457,home,starting,168832
300061457,home,starting,215484
300061457,home,starting,215513
300061457,home,starting,228336
300061457,home,starting,214888
300061457,home,starting,230517
300061457,home,starting,299090
300061457,home,starting,214887
300061457,home,sub,186516
300061457,home,sub,215476
300061457,home,sub,215517
300061457,home,sub,178804
300061457,home,sub,228335
300061457,home,sub,215471
300061457,home,sub,297112
300061457,home,sub,182768
300061457,home,sub,297316
300061457,home,sub,215515
300061457,home,sub,321732
300061457,home,sub,323540
300061457,away,starting,189300
300061457,away,starting,178403
300061457,away,starting,214604
300061457,away,starting,235412
300061457,away,starting,3989
300061457,away,starting,214228
300061457,away,starting,178738
300061457,away,starting,233751
300061457,away,starting,269089
300061457,away,starting,178734
300061457,away,starting,290636
300061457,away,sub,184856
300061457,away,sub,244401
300061457,away,sub,159416
300061457,away,sub,178372
300061457,away,sub,183498
300061457,away,sub,199817
300061457,away,sub,273285
300061457,away,sub,238748
300061457,away,sub,230228
300061457,away,sub,200301
300061457,away,sub,267647
300061457,away,sub,230233
300061458,home,starting,266783
300061458,home,starting,233703
300061458,home,starting,201964
300061458,home,starting,266800
300061458,home,starting,271550
300061458,home,starting,229397
300061458,home,starting,182373
300061458,home,starting,3076
300061458,home,starting,182372
300061458,home,starting,198149
300061458,home,starting,184291
300061458,home,sub,318191
300061458,home,sub,306144
300061458,home,sub,202429
300061458,home,sub,181441
300061458,home,sub,313704
300061458,home,sub,153978
300061458,home,sub,202427
300061458,home,sub,310116
300061458,home,sub,228528
300061458,home,sub,180583
300061458,home,sub,198273
300061458,home,sub,321683
300061458,away,starting,198546
300061458,away,starting,198548
300061458,away,starting,237771
300061458,away,starting,177788
300061458,away,starting,209904
300061458,away,starting,207761
300061458,away,starting,177785
300061458,away,starting,296013
300061458,away,starting,268406
300061458,away,starting,268414
300061458,away,starting,263395
300061458,away,sub,77937
300061458,away,sub,197964
300061458,away,sub,309918
300061458,away,sub,188386
300061458,away,sub,291389
300061458,away,sub,156216
300061458,away,sub,291402
300061458,away,sub,318861
300061458,away,sub,209900
300061458,away,sub,170828
300061458,away,sub,188387
300061458,away,sub,278124
300111115,home,starting,189300
300111115,home,starting,178403
300111115,home,starting,159416
300111115,home,starting,178372
300111115,home,starting,235412
300111115,home,starting,3989
300111115,home,starting,178738
300111115,home,starting,238748
300111115,home,starting,178734
300111115,home,starting,200301
300111115,home,starting,290636
300111115,home,sub,184856
300111115,home,sub,244401
300111115,home,sub,214604
300111115,home,sub,183498
300111115,home,sub,199817
300111115,home,sub,273285
300111115,home,sub,214228
300111115,home,sub,269089
300111115,home,sub,230228
300111115,home,sub,267647
300111115,home,sub,230233
300111115,home,sub,233751
300111115,away,starting,198546
300111115,away,starting,237771
300111115,away,starting,177788
300111115,away,starting,209904
300111115,away,starting,207761
300111115,away,starting,177785
300111115,away,starting,296013
300111115,away,starting,268406
300111115,away,starting,268414
300111115,away,starting,263395
300111115,away,starting,188387
300111115,away,sub,77937
300111115,away,sub,197964
300111115,away,sub,198548
300111115,away,sub,309918
300111115,away,sub,188386
300111115,away,sub,291389
300111115,away,sub,156216
300111115,away,sub,291402
300111115,away,sub,318861
300111115,away,sub,209900
300111115,away,sub,170828
300111115,away,sub,278124
300061455,home,starting,209121
300061455,home,starting,215471
300061455,home,starting,228351
300061455,home,starting,297112
300061455,home,starting,299087
300061455,home,starting,168832
300061455,home,starting,215484
300061455,home,starting,228336
300061455,home,starting,214888
300061455,home,starting,299090
300061455,home,starting,214887
300061455,home,sub,186516
300061455,home,sub,215476
300061455,home,sub,215517
300061455,home,sub,178804
300061455,home,sub,228335
300061455,home,sub,182768
300061455,home,sub,215513
300061455,home,sub,230517
300061455,home,sub,297316
300061455,home,sub,215515
300061455,home,sub,321732
300061455,home,sub,323540
300061455,away,starting,266783
300061455,away,starting,233703
300061455,away,starting,202429
300061455,away,starting,181441
300061455,away,starting,313704
300061455,away,starting,153978
300061455,away,starting,229397
300061455,away,starting,310116
300061455,away,starting,228528
300061455,away,starting,198273
300061455,away,starting,184291
300061455,away,sub,318191
300061455,away,sub,306144
300061455,away,sub,201964
300061455,away,sub,266800
300061455,away,sub,271550
300061455,away,sub,182373
300061455,away,sub,202427
300061455,away,sub,3076
300061455,away,sub,182372
300061455,away,sub,180583
300061455,away,sub,321683
300061455,away,sub,198149
300061466,home,starting,217336
300061466,home,starting,197464
300061466,home,starting,182786
300061466,home,starting,214961
300061466,home,starting,214962
300061466,home,starting,252997
300061466,home,starting,185385
300061466,home,starting,196842
300061466,home,starting,207924
300061466,home,starting,186444
300061466,home,starting,177656
300061466,home,sub,62210
300061466,home,sub,197603
300061466,home,sub,194176
300061466,home,sub,179662
300061466,home,sub,238634
300061466,home,sub,177648
300061466,home,sub,195763
300061466,home,sub,217344
300061466,home,sub,182787
300061466,home,sub,186453
300061466,home,sub,185384
300061466,home,sub,299956
300061466,away,starting,178420
300061466,away,starting,187160
300061466,away,starting,233531
300061466,away,starting,175511
300061466,away,starting,182797
300061466,away,starting,207851
300061466,away,starting,175507
300061466,away,starting,197408
300061466,away,starting,271213
300061466,away,starting,238072
300061466,away,starting,296249
300061466,away,sub,198758
300061466,away,sub,175498
300061466,away,sub,276138
300061466,away,sub,278536
300061466,away,sub,271212
300061466,away,sub,181949
300061466,away,sub,289197
300061466,away,sub,276139
300061466,away,sub,278532
300061466,away,sub,298712
300061466,away,sub,228810
300061466,away,sub,187757
300061465,home,starting,296819
300061465,home,starting,215208
300061465,home,starting,214771
300061465,home,starting,212808
300061465,home,starting,296827
300061465,home,starting,321682
300061465,home,starting,296836
300061465,home,starting,296826
300061465,home,starting,205717
300061465,home,starting,183882
300061465,home,starting,323346
300061465,home,sub,185015
300061465,home,sub,323326
300061465,home,sub,205709
300061465,home,sub,323344
300061465,home,sub,305702
300061465,home,sub,177512
300061465,home,sub,323337
300061465,home,sub,244870
300061465,home,sub,323340
300061465,home,sub,239237
300061465,home,sub,323339
300061465,home,sub,315883
300061465,away,starting,217488
300061465,away,starting,217481
300061465,away,starting,299695
300061465,away,starting,187530
300061465,away,starting,187539
300061465,away,starting,299703
300061465,away,starting,299701
300061465,away,starting,299693
300061465,away,starting,217482
300061465,away,starting,299697
300061465,away,starting,187541
300061465,away,sub,299692
300061465,away,sub,187526
300061465,away,sub,312573
300061465,away,sub,217485
300061465,away,sub,306106
300061465,away,sub,299706
300061465,away,sub,314021
300061465,away,sub,216271
300061465,away,sub,187538
300061465,away,sub,244535
300061465,away,sub,187532
300061465,away,sub,299704
300061463,home,starting,217488
300061463,home,starting,217481
300061463,home,starting,299695
300061463,home,starting,187530
300061463,home,starting,187539
300061463,home,starting,299706
300061463,home,starting,299703
300061463,home,starting,299701
300061463,home,starting,299693
300061463,home,starting,299697
300061463,home,starting,187541
300061463,home,sub,299692
300061463,home,sub,187526
300061463,home,sub,312573
300061463,home,sub,217485
300061463,home,sub,306106
300061463,home,sub,217482
300061463,home,sub,314021
300061463,home,sub,216271
300061463,home,sub,187538
300061463,home,sub,244535
300061463,home,sub,187532
300061463,home,sub,299704
300061463,away,starting,178420
300061463,away,starting,187160
300061463,away,starting,233531
300061463,away,starting,175511
300061463,away,starting,182797
300061463,away,starting,207851
300061463,away,starting,175507
300061463,away,starting,271213
300061463,away,starting,289197
300061463,away,starting,238072
300061463,away,starting,296249
300061463,away,sub,276139
300061463,away,sub,187757
300061463,away,sub,198758
300061463,away,sub,175498
300061463,away,sub,276138
300061463,away,sub,278536
300061463,away,sub,271212
300061463,away,sub,197408
300061463,away,sub,181949
300061463,away,sub,278532
300061463,away,sub,298712
300061463,away,sub,228810
300061464,home,starting,62210
300061464,home,starting,197464
300061464,home,starting,182786
300061464,home,starting,214961
300061464,home,starting,214962
300061464,home,starting,252997
300061464,home,starting,185385
300061464,home,starting,196842
300061464,home,starting,177648
300061464,home,starting,182787
300061464,home,starting,177656
300061464,home,sub,217336
300061464,home,sub,299956
300061464,home,sub,197603
300061464,home,sub,194176
300061464,home,sub,179662
300061464,home,sub,238634
300061464,home,sub,195763
300061464,home,sub,207924
300061464,home,sub,217344
300061464,home,sub,186453
300061464,home,sub,185384
300061464,home,sub,186444
300061464,away,starting,323326
300061464,away,starting,215208
300061464,away,starting,214771
300061464,away,starting,212808
300061464,away,starting,296827
300061464,away,starting,323344
300061464,away,starting,321682
300061464,away,starting,296826
300061464,away,starting,205717
300061464,away,starting,183882
300061464,away,starting,323346
300061464,away,sub,185015
300061464,away,sub,296819
300061464,away,sub,205709
300061464,away,sub,177512
300061464,away,sub,296836
300061464,away,sub,323337
300061464,away,sub,244870
300061464,away,sub,323340
300061464,away,sub,239237
300061464,away,sub,323339
300061464,away,sub,315883
300061464,away,sub,305702
300061462,home,starting,217488
300061462,home,starting,217481
300061462,home,starting,299695
300061462,home,starting,187530
300061462,home,starting,187539
300061462,home,starting,299706
300061462,home,starting,299703
300061462,home,starting,299701
300061462,home,starting,299693
300061462,home,starting,299697
300061462,home,starting,187541
300061462,home,sub,299692
300061462,home,sub,187526
300061462,home,sub,312573
300061462,home,sub,217485
300061462,home,sub,217482
300061462,home,sub,314021
300061462,home,sub,216271
300061462,home,sub,187538
300061462,home,sub,244535
300061462,home,sub,187532
300061462,home,sub,299704
300061462,home,sub,306106
300061462,away,starting,62210
300061462,away,starting,197464
300061462,away,starting,182786
300061462,away,starting,214961
300061462,away,starting,214962
300061462,away,starting,185385
300061462,away,starting,196842
300061462,away,starting,177648
300061462,away,starting,195763
300061462,away,starting,207924
300061462,away,starting,186453
300061462,away,sub,217336
300061462,away,sub,299956
300061462,away,sub,197603
300061462,away,sub,252997
300061462,away,sub,194176
300061462,away,sub,179662
300061462,away,sub,238634
300061462,away,sub,217344
300061462,away,sub,177656
300061462,away,sub,185384
300061462,away,sub,182787
300061462,away,sub,186444
300061461,home,starting,178420
300061461,home,starting,187160
300061461,home,starting,233531
300061461,home,starting,182797
300061461,home,starting,207851
300061461,home,starting,276138
300061461,home,starting,175507
300061461,home,starting,271212
300061461,home,starting,271213
300061461,home,starting,238072
300061461,home,starting,278532
300061461,home,sub,276139
300061461,home,sub,187757
300061461,home,sub,198758
300061461,home,sub,175511
300061461,home,sub,175498
300061461,home,sub,278536
300061461,home,sub,197408
300061461,home,sub,181949
300061461,home,sub,289197
300061461,home,sub,298712
300061461,home,sub,228810
300061461,home,sub,296249
300061461,away,starting,323326
300061461,away,starting,215208
300061461,away,starting,214771
300061461,away,starting,212808
300061461,away,starting,296827
300061461,away,starting,321682
300061461,away,starting,296836
300061461,away,starting,296826
300061461,away,starting,205717
300061461,away,starting,183882
300061461,away,starting,323346
300061461,away,sub,185015
300061461,away,sub,296819
300061461,away,sub,205709
300061461,away,sub,323344
300061461,away,sub,305702
300061461,away,sub,177512
300061461,away,sub,323337
300061461,away,sub,244870
300061461,away,sub,323340
300061461,away,sub,239237
300061461,away,sub,323339
300061461,away,sub,315883
300111116,home,starting,228912
300111116,home,starting,191178
300111116,home,starting,196900
300111116,home,starting,196752
300111116,home,starting,305036
300111116,home,starting,196789
300111116,home,starting,182206
300111116,home,starting,321722
300111116,home,starting,323324
300111116,home,starting,196748
300111116,home,starting,207888
300111116,home,sub,210010
300111116,home,sub,177669
300111116,home,sub,196791
300111116,home,sub,196889
300111116,home,sub,297107
300111116,home,sub,228304
300111116,home,sub,196750
300111116,home,sub,275162
300111116,home,sub,312546
300111116,home,sub,299442
300111116,home,sub,297407
300111116,home,sub,216784
300111116,away,starting,94497
300111116,away,starting,178312
300111116,away,starting,154061
300111116,away,starting,213001
300111116,away,starting,178303
300111116,away,starting,178306
300111116,away,starting,181474
300111116,away,starting,182002
300111116,away,starting,178324
300111116,away,starting,182617
300111116,away,starting,209169
300111116,away,sub,229021
300111116,away,sub,209168
300111116,away,sub,210003
300111116,away,sub,252195
300111116,away,sub,159069
300111116,away,sub,182606
300111116,away,sub,197514
300111116,away,sub,290802
300111116,away,sub,197411
300111116,away,sub,198613
300111116,away,sub,290800
300111116,away,sub,178299
300061471,home,starting,214386
300061471,home,starting,291438
300061471,home,starting,298699
300061471,home,starting,214388
300061471,home,starting,217019
300061471,home,starting,170750
300061471,home,starting,210148
300061471,home,starting,243852
300061471,home,starting,298885
300061471,home,starting,216929
300061471,home,starting,210144
300061471,home,sub,302533
300061471,home,sub,323620
300061471,home,sub,291447
300061471,home,sub,291434
300061471,home,sub,291452
300061471,home,sub,210166
300061471,home,sub,298694
300061471,home,sub,214994
300061471,home,sub,317539
300061471,home,sub,234404
300061471,home,sub,214992
300061471,home,sub,207645
300061471,away,starting,170232
300061471,away,starting,181711
300061471,away,starting,208353
300061471,away,starting,184557
300061471,away,starting,184560
300061471,away,starting,294617
300061471,away,starting,249462
300061471,away,starting,294620
300061471,away,starting,279145
300061471,away,starting,294619
300061471,away,starting,196897
300061471,away,sub,306630
300061471,away,sub,321726
300061471,away,sub,238381
300061471,away,sub,306634
300061471,away,sub,183008
300061471,away,sub,155382
300061471,away,sub,183000
300061471,away,sub,184564
300061471,away,sub,305690
300061471,away,sub,306640
300061471,away,sub,318419
300061471,away,sub,216742
300061470,home,starting,228912
300061470,home,starting,191178
300061470,home,starting,196900
300061470,home,starting,196752
300061470,home,starting,305036
300061470,home,starting,196789
300061470,home,starting,182206
300061470,home,starting,321722
300061470,home,starting,323324
300061470,home,starting,196748
300061470,home,starting,207888
300061470,home,sub,210010
300061470,home,sub,177669
300061470,home,sub,196791
300061470,home,sub,196889
300061470,home,sub,297107
300061470,home,sub,228304
300061470,home,sub,196750
300061470,home,sub,275162
300061470,home,sub,312546
300061470,home,sub,299442
300061470,home,sub,297407
300061470,home,sub,216784
300061470,away,starting,214386
300061470,away,starting,291438
300061470,away,starting,298699
300061470,away,starting,214388
300061470,away,starting,170750
300061470,away,starting,298885
300061470,away,starting,216929
300061470,away,starting,210144
300061470,away,starting,214994
300061470,away,starting,234404
300061470,away,starting,207645
300061470,away,sub,302533
300061470,away,sub,323620
300061470,away,sub,291447
300061470,away,sub,291434
300061470,away,sub,291452
300061470,away,sub,210166
300061470,away,sub,217019
300061470,away,sub,210148
300061470,away,sub,298694
300061470,away,sub,317539
300061470,away,sub,214992
300061470,away,sub,243852
300061469,home,starting,170232
300061469,home,starting,181711
300061469,home,starting,208353
300061469,home,starting,184557
300061469,home,starting,294617
300061469,home,starting,306634
300061469,home,starting,249462
300061469,home,starting,294620
300061469,home,starting,318419
300061469,home,starting,294619
300061469,home,starting,196897
300061469,home,sub,306630
300061469,home,sub,321726
300061469,home,sub,184560
300061469,home,sub,238381
300061469,home,sub,183008
300061469,home,sub,155382
300061469,home,sub,183000
300061469,home,sub,184564
300061469,home,sub,305690
300061469,home,sub,306640
300061469,home,sub,216742
300061469,home,sub,279145
300061469,away,starting,94497
300061469,away,starting,178312
300061469,away,starting,154061
300061469,away,starting,178303
300061469,away,starting,178306
300061469,away,starting,181474
300061469,away,starting,159069
300061469,away,starting,182606
300061469,away,starting,182617
300061469,away,starting,198613
300061469,away,starting,178299
300061469,away,sub,229021
300061469,away,sub,209168
300061469,away,sub,210003
300061469,away,sub,252195
300061469,away,sub,182002
300061469,away,sub,197514
300061469,away,sub,290802
300061469,away,sub,209169
300061469,away,sub,197411
300061469,away,sub,290800
300061469,away,sub,213001
300061469,away,sub,178324
300061468,home,starting,170232
300061468,home,starting,181711
300061468,home,starting,208353
300061468,home,starting,184557
300061468,home,starting,184560
300061468,home,starting,294617
300061468,home,starting,306634
300061468,home,starting,249462
300061468,home,starting,294620
300061468,home,starting,294619
300061468,home,starting,196897
300061468,home,sub,306630
300061468,home,sub,321726
300061468,home,sub,238381
300061468,home,sub,183008
300061468,home,sub,155382
300061468,home,sub,183000
300061468,home,sub,184564
300061468,home,sub,305690
300061468,home,sub,306640
300061468,home,sub,318419
300061468,home,sub,216742
300061468,home,sub,279145
300061468,away,starting,228912
300061468,away,starting,191178
300061468,away,starting,196900
300061468,away,starting,196752
300061468,away,starting,305036
300061468,away,starting,196789
300061468,away,starting,321722
300061468,away,starting,196748
300061468,away,starting,207888
300061468,away,starting,312546
300061468,away,starting,299442
300061468,away,sub,210010
300061468,away,sub,177669
300061468,away,sub,196791
300061468,away,sub,196889
300061468,away,sub,297107
300061468,away,sub,228304
300061468,away,sub,323324
300061468,away,sub,196750
300061468,away,sub,275162
300061468,away,sub,297407
300061468,away,sub,216784
300061468,away,sub,182206
300061467,home,starting,94497
300061467,home,starting,178312
300061467,home,starting,213001
300061467,home,starting,178303
300061467,home,starting,210003
300061467,home,starting,178306
300061467,home,starting,181474
300061467,home,starting,252195
300061467,home,starting,182617
300061467,home,starting,198613
300061467,home,starting,178299
300061467,home,sub,229021
300061467,home,sub,209168
300061467,home,sub,182002
300061467,home,sub,182606
300061467,home,sub,197514
300061467,home,sub,290802
300061467,home,sub,209169
300061467,home,sub,197411
300061467,home,sub,290800
300061467,home,sub,154061
300061467,home,sub,159069
300061467,home,sub,178324
300061467,away,starting,214386
300061467,away,starting,298699
300061467,away,starting,214388
300061467,away,starting,170750
300061467,away,starting,243852
300061467,away,starting,298885
300061467,away,starting,216929
300061467,away,starting,298694
300061467,away,starting,210144
300061467,away,starting,214994
300061467,away,starting,207645
300061467,away,sub,302533
300061467,away,sub,323620
300061467,away,sub,291447
300061467,away,sub,291438
300061467,away,sub,291434
300061467,away,sub,291452
300061467,away,sub,210166
300061467,away,sub,217019
300061467,away,sub,210148
300061467,away,sub,317539
300061467,away,sub,234404
300061467,away,sub,214992
300061478,home,starting,184599
300061478,home,starting,291410
300061478,home,starting,184607
300061478,home,starting,228281
300061478,home,starting,155679
300061478,home,starting,179568
300061478,home,starting,217313
300061478,home,starting,216964
300061478,home,starting,217315
300061478,home,starting,215002
300061478,home,starting,180811
300061478,home,sub,254089
300061478,home,sub,160388
300061478,home,sub,184616
300061478,home,sub,218246
300061478,home,sub,155673
300061478,home,sub,254097
300061478,home,sub,254094
300061478,home,sub,291415
300061478,home,sub,217306
300061478,home,sub,216733
300061478,home,sub,216723
300061478,home,sub,184615
300061478,away,starting,177825
300061478,away,starting,186373
300061478,away,starting,309962
300061478,away,starting,227846
300061478,away,starting,186351
300061478,away,starting,168837
300061478,away,starting,254120
300061478,away,starting,214947
300061478,away,starting,299431
300061478,away,starting,179027
300061478,away,starting,317039
300061478,away,sub,186334
300061478,away,sub,179030
300061478,away,sub,299421
300061478,away,sub,186353
300061478,away,sub,169682
300061478,away,sub,154949
300061478,away,sub,214948
300061478,away,sub,254112
300061478,away,sub,299434
300061478,away,sub,235508
300061478,away,sub,321716
300061478,away,sub,186369
300061477,home,starting,198117
300061477,home,starting,188456
300061477,home,starting,180928
300061477,home,starting,210717
300061477,home,starting,291372
300061477,home,starting,177768
300061477,home,starting,198751
300061477,home,starting,180936
300061477,home,starting,289027
300061477,home,starting,233500
300061477,home,starting,177765
300061477,home,sub,159481
300061477,home,sub,156047
300061477,home,sub,268474
