player_id,player_name,position,lineups_type,goal_type,team,match_id,GK_id,GK_name,GK,teams,id_match
174388,Ferenc Bene,FW,starting,goal,home,1599,58050,Simeon Simeonov,GK,away,1599
58057,Antonio Simoes,FW,starting,goal,home,1598,63882,Manga,GK,away,1598
39547,Eusebio,FW,starting,goal,home,1598,63882,Manga,GK,away,1598
63885,Rildo,DF,starting,goal,away,1598,197841,Jose Pereira,GK,home,1598
61644,Kalman Meszoly,DF,starting,penalty,home,1597,63860,Gilmar,GK,away,1597
174388,Ferenc Bene,FW,starting,goal,home,1597,63860,Gilmar,GK,away,1597
49270,Janos Farkas,FW,starting,goal,home,1597,63860,Gilmar,GK,away,1597
63881,Tostao,MF,starting,goal,away,1597,49855,Jozsef Gelei,GK,home,1597
63868,Garrincha,FW,starting,goal,home,1596,54914,Georgi Naidenov,GK,away,1596
63869,Pelé,FW,starting,goal,home,1596,54914,Georgi Naidenov,GK,away,1596
55600,Erminio Onega,FW,starting,goal,home,1582,48886,Leo Eichmann,GK,away,1582
45828,Luis Artime,FW,starting,goal,home,1582,48886,Leo Eichmann,GK,away,1582
45828,Luis Artime,FW,starting,goal,home,1578,51280,Jose Iribar,GK,away,1578
63875,Pirri,MF,starting,goal,away,1578,57085,Antonio Roma,GK,home,1578
63875,Pirri,DF,starting,goal,away,1578,57085,Antonio Roma,GK,home,1578
174623,Geoff Hurst,FW,starting,goal,home,1577,57085,Antonio Roma,GK,away,1577
174551,Milan Galic,FW,starting,goal,home,1564,198017,Roberto Eduardo Sosa,GK,away,1564
51536,Drazen Jerkovic,FW,starting,goal,home,1564,198017,Roberto Eduardo Sosa,GK,away,1564
58132,Josip Skoblar,FW,starting,penalty,home,1564,198017,Roberto Eduardo Sosa,GK,away,1564
47146,Angel Ruben Cabrera,MF,starting,goal,away,1564,58280,Milutin Soskic,GK,home,1564
182129,Valentin Ivanov,FW,starting,goal,home,1563,58280,Milutin Soskic,GK,away,1563
56380,Viktor Ponedelnik,FW,starting,goal,home,1563,58280,Milutin Soskic,GK,away,1563
57608,Jose Sasia,FW,starting,goal,away,1562,174638,Lev Yashin,GK,home,1562
182129,Valentin Ivanov,FW,starting,goal,home,1562,198017,Roberto Eduardo Sosa,GK,away,1562
53537,Aleksei Mamykin,FW,starting,goal,home,1562,198017,Roberto Eduardo Sosa,GK,away,1562
51536,Drazen Jerkovic,FW,starting,goal,away,1559,44615,Viliam Schrojf,GK,home,1559
57678,Adolf Scherer,FW,starting,penalty,home,1559,58280,Milutin Soskic,GK,away,1559
57678,Adolf Scherer,FW,starting,goal,home,1559,58280,Milutin Soskic,GK,away,1559
51753,Josef Kadraba,FW,starting,goal,home,1559,58280,Milutin Soskic,GK,away,1559
48526,Isidoro Diaz,MF,starting,goal,home,1544,44615,Viliam Schrojf,GK,away,1544
50818,Hector Hernandez,FW,starting,penalty,home,1544,44615,Viliam Schrojf,GK,away,1544
48365,Alfredo Del Aguila,FW,starting,goal,home,1544,44615,Viliam Schrojf,GK,away,1544
48526,Isidoro Diaz,FW,starting,goal,home,1544,44615,Viliam Schrojf,GK,away,1544
53770,Vaclav Masek,FW,starting,goal,away,1544,174456,Antonio Carbajal,GK,home,1544
174436,Giacomo Bulgarelli,MF,starting,goal,home,1532,49029,Charly Elsener,GK,away,1532
174436,Giacomo Bulgarelli,FW,starting,goal,home,1532,49029,Charly Elsener,GK,away,1532
174781,Bruno Mora,FW,starting,goal,home,1532,49029,Charly Elsener,GK,away,1532
57678,Adolf Scherer,FW,starting,goal,home,1525,174578,Gyula Grosics,GK,away,1525
56563,Petar Radakovic,MF,starting,goal,home,1511,49220,Wolfgang Fahrian,GK,away,1511
57776,Uwe Seeler,FW,starting,goal,home,1510,49029,Charly Elsener,GK,away,1510
47000,Albert Bruells,MF,starting,goal,home,1510,49029,Charly Elsener,GK,away,1510
57710,Heinz Schneiter,DF,starting,goal,away,1510,49220,Wolfgang Fahrian,GK,home,1510
58444,Josef Stibranyi,MF,starting,goal,home,1498,57772,Carmelo,GK,away,1498
174844,Joaquin Peiro,FW,starting,goal,home,1497,174456,Antonio Carbajal,GK,away,1497
49497,Ron Flowers,MF,starting,penalty,away,1490,174578,Gyula Grosics,GK,home,1490
174330,Florian Albert,FW,starting,goal,home,1490,58351,Ron Springett,GK,away,1490
44689,Lajos Tichy,FW,starting,goal,home,1490,58351,Ron Springett,GK,away,1490
51536,Drazen Jerkovic,FW,starting,goal,home,1480,57486,Efrain Sanchez,GK,away,1480
54059,Vojislav Melic,FW,starting,goal,home,1480,57486,Efrain Sanchez,GK,away,1480
174551,Milan Galic,FW,starting,goal,home,1480,57486,Efrain Sanchez,GK,away,1480
60405,Francisco Zuluaga,DF,starting,penalty,away,1479,198017,Roberto Eduardo Sosa,GK,home,1479
48099,Luis Cubilla,MF,starting,goal,home,1479,57486,Efrain Sanchez,GK,away,1479
48099,Luis Cubilla,FW,starting,goal,home,1479,57486,Efrain Sanchez,GK,away,1479
57608,Jose Sasia,FW,starting,goal,home,1479,57486,Efrain Sanchez,GK,away,1479
47883,Marcos Coll,MF,starting,goal,away,1478,174638,Lev Yashin,GK,home,1478
182129,Valentin Ivanov,FW,starting,goal,home,1478,57486,Efrain Sanchez,GK,away,1478
44945,German Aceros,FW,starting,goal,away,1478,174638,Lev Yashin,GK,home,1478
47679,Igor Chislenko,FW,starting,goal,home,1478,57486,Efrain Sanchez,GK,away,1478
56559,Antonio Rada,FW,starting,goal,away,1478,174638,Lev Yashin,GK,home,1478
56380,Viktor Ponedelnik,FW,starting,goal,home,1478,57486,Efrain Sanchez,GK,away,1478
52277,Marino Klinger,FW,starting,goal,away,1478,174638,Lev Yashin,GK,home,1478
44579,Eladio Rojas,MF,starting,goal,home,1475,58280,Milutin Soskic,GK,away,1475
47679,Igor Chislenko,FW,starting,goal,away,1474,49124,Misael Escuti,GK,home,1474
44596,Leonel Sanchez,FW,starting,goal,home,1474,174638,Lev Yashin,GK,away,1474
44579,Eladio Rojas,MF,starting,goal,home,1474,174638,Lev Yashin,GK,away,1474
44596,Leonel Sanchez,MF,starting,goal,home,1474,174638,Lev Yashin,GK,away,1474
56653,Jaime Ramirez,FW,starting,goal,home,1473,49029,Charly Elsener,GK,away,1473
44596,Leonel Sanchez,MF,starting,goal,home,1473,49029,Charly Elsener,GK,away,1473
60065,Rolf Wuethrich,MF,starting,goal,away,1473,49124,Misael Escuti,GK,home,1473
44596,Leonel Sanchez,FW,starting,goal,home,1473,49029,Charly Elsener,GK,away,1473
59050,Jorge Toro,MF,starting,goal,home,1472,53853,Carlo Mattrel,GK,away,1472
56653,Jaime Ramirez,FW,starting,goal,home,1472,53853,Carlo Mattrel,GK,away,1472
57776,Uwe Seeler,FW,starting,goal,home,1471,49124,Misael Escuti,GK,away,1471
58681,Horst Szymaniak,MF,starting,penalty,home,1471,49124,Misael Escuti,GK,away,1471
174330,Florian Albert,FW,starting,goal,home,1470,54914,Georgi Naidenov,GK,away,1470
58211,Georgi Sokolov,FW,starting,goal,away,1470,51220,Istvan Ilku,GK,home,1470
44689,Lajos Tichy,FW,starting,goal,home,1470,54914,Georgi Naidenov,GK,away,1470
58243,Erno Solymosi,DF,starting,goal,home,1470,54914,Georgi Naidenov,GK,away,1470
174738,Josef Masopust,MF,starting,goal,away,1463,63860,Gilmar,GK,home,1463
63866,Vava,FW,starting,goal,home,1463,44615,Viliam Schrojf,GK,away,1463
63873,Amarildo,FW,starting,goal,home,1463,44615,Viliam Schrojf,GK,away,1463
63867,Zito,MF,starting,goal,home,1463,44615,Viliam Schrojf,GK,away,1463
63869,Pelé,FW,starting,goal,home,1461,174456,Antonio Carbajal,GK,away,1461
61571,Mario Zagallo,FW,starting,goal,home,1461,174456,Antonio Carbajal,GK,away,1461
63873,Amarildo,FW,starting,goal,home,1460,174353,Jose Araquistain,GK,away,1460
56999,Adelardo,FW,starting,goal,away,1460,63860,Gilmar,GK,home,1460
56999,Adelardo,DF,starting,goal,away,1460,63860,Gilmar,GK,home,1460
63868,Garrincha,FW,starting,goal,home,1459,58351,Ron Springett,GK,away,1459
63866,Vava,FW,starting,goal,home,1459,58351,Ron Springett,GK,away,1459
174607,Gerry Hitchens,FW,starting,goal,away,1459,63860,Gilmar,GK,home,1459
44596,Leonel Sanchez,MF,starting,penalty,away,1458,63860,Gilmar,GK,home,1458
63868,Garrincha,FW,starting,goal,home,1458,49124,Misael Escuti,GK,away,1458
44596,Leonel Sanchez,FW,starting,penalty,away,1458,63860,Gilmar,GK,home,1458
63866,Vava,FW,starting,goal,home,1458,49124,Misael Escuti,GK,away,1458
59050,Jorge Toro,MF,starting,goal,away,1458,63860,Gilmar,GK,home,1458
174575,Jimmy Greaves,FW,starting,goal,home,1450,57085,Antonio Roma,GK,away,1450
43993,Bobby Charlton,MF,starting,goal,home,1450,57085,Antonio Roma,GK,away,1450
49497,Ron Flowers,MF,starting,penalty,home,1450,57085,Antonio Roma,GK,away,1450
43993,Bobby Charlton,FW,starting,goal,home,1450,57085,Antonio Roma,GK,away,1450
57526,Jose Sanfilippo,FW,starting,goal,away,1450,58351,Ron Springett,GK,home,1450
49203,Hector Facundo,FW,starting,goal,home,1447,54914,Georgi Naidenov,GK,away,1447
174591,Kurt Hamrin,FW,starting,goal,home,1437,174638,Lev Yashin,GK,away,1437
58070,Agne Simonsson,FW,starting,goal,home,1437,174638,Lev Yashin,GK,away,1437
69955,Jimmy Murray,FW,starting,goal,away,1434,46339,Vladimir Beara,GK,home,1434
56175,Aleksandar Petakovic,FW,starting,goal,home,1434,60196,Tommy Younger,GK,away,1434
55962,Jose Parodi,FW,starting,goal,home,1426,46339,Vladimir Beara,GK,away,1426
45056,Juan Aguero,FW,starting,goal,home,1426,46339,Vladimir Beara,GK,away,1426
57103,Jorge Romero,FW,starting,goal,home,1426,46339,Vladimir Beara,GK,away,1426
59577,Toza Veselinovic,FW,starting,goal,away,1426,174901,Samuel Aguilar,GK,home,1426
56618,Zdravko Rajkov,FW,starting,goal,away,1426,174901,Samuel Aguilar,GK,home,1426
47886,Bobby Collins,FW,starting,goal,away,1423,174901,Samuel Aguilar,GK,home,1423
55962,Jose Parodi,FW,starting,goal,home,1423,60196,Tommy Younger,GK,away,1423
54653,Jackie Mudie,FW,starting,goal,away,1423,174901,Samuel Aguilar,GK,home,1423
61675,Cayetano Re,FW,starting,goal,home,1423,60196,Tommy Younger,GK,away,1423
45056,Juan Aguero,FW,starting,goal,home,1423,60196,Tommy Younger,GK,away,1423
60355,Zdenek Zikan,FW,starting,goal,away,1422,59274,Norman Uprichard,GK,home,1422
53996,Peter Mcparland,FW,starting,goal,home,1422,48653,Bretislav Dolejsi,GK,away,1422
48131,Wilbur Cush,FW,starting,goal,home,1421,48653,Bretislav Dolejsi,GK,away,1421
174336,Ivor Allchurch,FW,starting,goal,away,1418,174456,Antonio Carbajal,GK,home,1418
46396,Jaime Belmonte,FW,starting,goal,home,1418,52026,Jack Kelsey,GK,away,1418
58070,Agne Simonsson,FW,starting,goal,home,1415,174456,Antonio Carbajal,GK,away,1415
174705,Nils Liedholm,MF,starting,penalty,home,1415,174456,Antonio Carbajal,GK,away,1415
44689,Lajos Tichy,FW,starting,goal,away,1408,52026,Jack Kelsey,GK,home,1408
174336,Ivor Allchurch,FW,starting,goal,home,1408,174578,Gyula Grosics,GK,away,1408
54016,Terry Medwin,FW,starting,goal,home,1408,174578,Gyula Grosics,GK,away,1408
43991,John Charles,FW,starting,goal,away,1407,174578,Gyula Grosics,GK,home,1407
43940,Jozsef Bozsik,MF,starting,goal,home,1407,52026,Jack Kelsey,GK,away,1407
174591,Kurt Hamrin,FW,starting,goal,home,1406,174578,Gyula Grosics,GK,away,1406
44689,Lajos Tichy,FW,starting,goal,away,1406,58618,Kalle Svensson,GK,home,1406
57518,Karoly Sandor,FW,starting,goal,home,1403,174456,Antonio Carbajal,GK,away,1403
44689,Lajos Tichy,FW,starting,goal,home,1403,174456,Antonio Carbajal,GK,away,1403
46433,Jozsef Bencsis,FW,starting,goal,home,1403,174456,Antonio Carbajal,GK,away,1403
44545,Helmut Rahn,FW,starting,goal,home,1392,52529,Srboljub Krivokuca,GK,away,1392
44545,Helmut Rahn,FW,starting,goal,home,1391,48653,Bretislav Dolejsi,GK,away,1391
57659,Hans Schaefer,FW,starting,goal,home,1391,48653,Bretislav Dolejsi,GK,away,1391
60355,Zdenek Zikan,FW,starting,goal,away,1391,50798,Fritz Herkenrath,GK,home,1391
48813,Milan Dvorak,FW,starting,penalty,away,1391,50798,Fritz Herkenrath,GK,home,1391
57659,Hans Schaefer,FW,starting,goal,away,1390,58618,Kalle Svensson,GK,home,1390
174576,Gunnar Gren,MF,starting,goal,home,1390,50798,Fritz Herkenrath,GK,away,1390
174591,Kurt Hamrin,FW,starting,goal,home,1390,50798,Fritz Herkenrath,GK,away,1390
57776,Uwe Seeler,FW,starting,goal,home,1389,50227,Harry Gregg,GK,away,1389
44545,Helmut Rahn,FW,starting,goal,home,1389,50227,Harry Gregg,GK,away,1389
53996,Peter Mcparland,FW,starting,goal,away,1389,50798,Fritz Herkenrath,GK,home,1389
56175,Aleksandar Petakovic,FW,starting,goal,home,1388,56802,Francois Remetter,GK,away,1388
59577,Toza Veselinovic,FW,starting,goal,home,1388,56802,Francois Remetter,GK,away,1388
29875,Just Fontaine,FW,starting,goal,away,1388,46339,Vladimir Beara,GK,home,1388
29875,Just Fontaine,FW,starting,goal,home,1387,46992,Bill Brown,GK,away,1387
174677,Raymond Kopa,FW,starting,goal,home,1387,46992,Bill Brown,GK,away,1387
46087,Sammy Baird,MF,starting,goal,away,1387,44810,Claude Abbes,GK,home,1387
45517,Florencio Amarilla,FW,starting,penalty,away,1386,56802,Francois Remetter,GK,home,1386
61704,Jean Vincent,FW,starting,goal,home,1386,53893,Ramon Mayeregger,GK,away,1386
45517,Florencio Amarilla,FW,starting,goal,away,1386,56802,Francois Remetter,GK,home,1386
174677,Raymond Kopa,FW,starting,goal,home,1386,53893,Ramon Mayeregger,GK,away,1386
29875,Just Fontaine,FW,starting,goal,home,1386,53893,Ramon Mayeregger,GK,away,1386
174861,Roger Piantoni,FW,starting,goal,home,1386,53893,Ramon Mayeregger,GK,away,1386
44760,Maryan Wisnieski,FW,starting,goal,home,1386,53893,Ramon Mayeregger,GK,away,1386
57103,Jorge Romero,FW,starting,goal,away,1386,56802,Francois Remetter,GK,home,1386
174861,Roger Piantoni,FW,starting,goal,home,1385,50227,Harry Gregg,GK,away,1385
29875,Just Fontaine,FW,starting,goal,home,1385,50227,Harry Gregg,GK,away,1385
44760,Maryan Wisnieski,FW,starting,goal,home,1385,50227,Harry Gregg,GK,away,1385
174677,Raymond Kopa,FW,starting,penalty,home,1382,52614,Heinz Kwiatkowski,GK,away,1382
44545,Helmut Rahn,FW,starting,goal,away,1382,44810,Claude Abbes,GK,home,1382
47780,Hans Ciesclarczyk,FW,starting,goal,away,1382,44810,Claude Abbes,GK,home,1382
29875,Just Fontaine,FW,starting,goal,home,1382,52614,Heinz Kwiatkowski,GK,away,1382
48710,Yvon Douis,FW,starting,goal,home,1382,52614,Heinz Kwiatkowski,GK,away,1382
57659,Hans Schaefer,FW,starting,goal,away,1382,44810,Claude Abbes,GK,home,1382
174630,Anatoli Ilyin,FW,starting,goal,home,1373,53944,Colin Mc Donald,GK,away,1373
49427,Tom Finney,FW,starting,penalty,away,1372,174638,Lev Yashin,GK,home,1372
52071,Derek Kevan,FW,starting,goal,away,1372,174638,Lev Yashin,GK,home,1372
51336,Aleksandr Ivanov,FW,starting,goal,home,1372,53944,Colin Mc Donald,GK,away,1372
63869,Pelé,FW,starting,goal,home,1345,52026,Jack Kelsey,GK,away,1345
63866,Vava,FW,starting,goal,home,1344,174638,Lev Yashin,GK,away,1344
58070,Agne Simonsson,FW,starting,goal,away,1343,63860,Gilmar,GK,home,1343
61571,Mario Zagallo,FW,starting,goal,home,1343,58618,Kalle Svensson,GK,away,1343
63866,Vava,FW,starting,goal,home,1343,58618,Kalle Svensson,GK,away,1343
174705,Nils Liedholm,MF,starting,goal,away,1343,63860,Gilmar,GK,home,1343
63869,Pelé,FW,starting,goal,home,1343,58618,Kalle Svensson,GK,away,1343
63855,Didi,MF,starting,goal,home,1340,44810,Claude Abbes,GK,away,1340
63866,Vava,FW,starting,goal,home,1340,44810,Claude Abbes,GK,away,1340
63869,Pelé,FW,starting,goal,home,1340,44810,Claude Abbes,GK,away,1340
174861,Roger Piantoni,FW,starting,goal,away,1340,63860,Gilmar,GK,home,1340
29875,Just Fontaine,FW,starting,goal,away,1340,63860,Gilmar,GK,home,1340
174630,Anatoli Ilyin,FW,starting,goal,home,1332,57698,Kurt Schmied,GK,away,1332
182129,Valentin Ivanov,FW,starting,goal,home,1332,57698,Kurt Schmied,GK,away,1332
50717,John Haynes,FW,starting,goal,home,1327,58652,Rudolf Szanwald,GK,away,1327
52394,Alfred Koerner,FW,starting,goal,away,1327,53944,Colin Mc Donald,GK,home,1327
52071,Derek Kevan,FW,starting,goal,home,1327,58652,Rudolf Szanwald,GK,away,1327
52347,Karl Koller,MF,starting,goal,away,1327,53944,Colin Mc Donald,GK,home,1327
44604,Nilton Santos,DF,starting,goal,home,1326,58652,Rudolf Szanwald,GK,away,1326
174341,Jose Altafini,FW,starting,goal,home,1326,58652,Rudolf Szanwald,GK,away,1326
60355,Zdenek Zikan,FW,starting,goal,home,1325,47338,Amadeo Carrizo,GK,away,1325
49393,Jiri Feureisl,FW,starting,goal,home,1325,47338,Amadeo Carrizo,GK,away,1325
51038,Vaclav Hovorka,FW,starting,goal,home,1325,47338,Amadeo Carrizo,GK,away,1325
48813,Milan Dvorak,FW,starting,goal,home,1325,47338,Amadeo Carrizo,GK,away,1325
47957,Oreste Omar Corbatta,FW,starting,penalty,away,1325,48653,Bretislav Dolejsi,GK,home,1325
47957,Oreste Omar Corbatta,FW,starting,penalty,home,1324,50227,Harry Gregg,GK,away,1324
45952,Ludovico Avio,FW,starting,goal,home,1324,50227,Harry Gregg,GK,away,1324
54112,Norberto Menendez,FW,starting,goal,home,1324,50227,Harry Gregg,GK,away,1324
53996,Peter Mcparland,FW,starting,goal,away,1324,47338,Amadeo Carrizo,GK,home,1324
44545,Helmut Rahn,FW,starting,goal,away,1323,47338,Amadeo Carrizo,GK,home,1323
57776,Uwe Seeler,FW,starting,goal,away,1323,47338,Amadeo Carrizo,GK,home,1323
47957,Oreste Omar Corbatta,FW,starting,goal,home,1323,50798,Fritz Herkenrath,GK,away,1323
44609,Juan Schiaffino,FW,starting,goal,home,1315,56797,Theodor Reimann,GK,away,1315
54212,Oscar Miguez,FW,starting,goal,home,1315,56797,Theodor Reimann,GK,away,1315
46791,Carlos Borges,FW,starting,goal,home,1313,53704,Fred Martin,GK,away,1313
43802,Julio Abbadie,FW,starting,goal,home,1313,53704,Fred Martin,GK,away,1313
54212,Oscar Miguez,FW,starting,goal,home,1313,53704,Fred Martin,GK,away,1313
49105,Erol Keskin,FW,starting,goal,home,1304,50984,Hong Dook Jong,GK,away,1304
52892,Lefter Kucukandonyadis,FW,starting,goal,home,1304,50984,Hong Dook Jong,GK,away,1304
47074,Buhran Sargun,FW,starting,goal,home,1304,50984,Hong Dook Jong,GK,away,1304
58524,Suat Mamat,FW,starting,goal,home,1304,50984,Hong Dook Jong,GK,away,1304
49289,Jackie Fatton,FW,starting,goal,home,1301,59663,Giovanni Viola,GK,away,1301
174370,Robert Ballaman,FW,starting,goal,home,1301,59663,Giovanni Viola,GK,away,1301
51087,Sepp Huegi,FW,starting,goal,home,1301,59663,Giovanni Viola,GK,away,1301
55058,Fulvio Nesti,MF,starting,goal,away,1301,55958,Eugene Parlier,GK,home,1301
174417,Giampiero Boniperti,FW,starting,goal,away,1300,55958,Eugene Parlier,GK,home,1300
174370,Robert Ballaman,FW,starting,goal,home,1300,174558,Giorgio Ghezzi,GK,away,1300
51087,Sepp Huegi,FW,starting,goal,home,1300,174558,Giorgio Ghezzi,GK,away,1300
174603,Nandor Hidegkuti,FW,starting,goal,home,1295,174739,Roque Maspoli,GK,away,1295
174669,Sandor Kocsis,FW,starting,goal,home,1295,174739,Roque Maspoli,GK,away,1295
174485,Zoltan Czibor,FW,starting,goal,home,1295,174739,Roque Maspoli,GK,away,1295
50957,Juan Hohberg,FW,starting,goal,away,1295,174578,Gyula Grosics,GK,home,1295
174485,Zoltan Czibor,FW,starting,goal,home,1294,50984,Hong Dook Jong,GK,away,1294
55850,Peter Palotas,FW,starting,goal,home,1294,50984,Hong Dook Jong,GK,away,1294
174690,Mihaly Lantos,DF,starting,goal,home,1294,50984,Hong Dook Jong,GK,away,1294
174886,Ferenc Puskas,FW,starting,goal,home,1294,50984,Hong Dook Jong,GK,away,1294
174669,Sandor Kocsis,FW,starting,goal,home,1294,50984,Hong Dook Jong,GK,away,1294
44545,Helmut Rahn,FW,starting,goal,home,1285,46339,Vladimir Beara,GK,away,1285
57659,Hans Schaefer,FW,starting,goal,home,1284,58548,Sukru Ersoy,GK,away,1284
49107,Mustafa Ertan,DF,starting,goal,away,1284,59218,Toni Turek,GK,home,1284
59793,Ottmar Walter,FW,starting,goal,home,1284,58548,Sukru Ersoy,GK,away,1284
44747,Fritz Walter,MF,starting,goal,home,1284,58548,Sukru Ersoy,GK,away,1284
174784,Max Morlock,FW,starting,goal,home,1284,58548,Sukru Ersoy,GK,away,1284
52892,Lefter Kucukandonyadis,FW,starting,goal,away,1284,59218,Toni Turek,GK,home,1284
52280,Berni Klodt,FW,starting,goal,home,1283,59220,Turgay Seren,GK,away,1283
57659,Hans Schaefer,FW,starting,goal,home,1283,59220,Turgay Seren,GK,away,1283
174784,Max Morlock,FW,starting,goal,home,1283,59220,Turgay Seren,GK,away,1283
58524,Suat Mamat,FW,starting,goal,away,1283,59218,Toni Turek,GK,home,1283
59793,Ottmar Walter,FW,starting,goal,home,1283,59220,Turgay Seren,GK,away,1283
174784,Max Morlock,FW,starting,goal,home,1278,174578,Gyula Grosics,GK,away,1278
44545,Helmut Rahn,FW,starting,goal,home,1278,174578,Gyula Grosics,GK,away,1278
174485,Zoltan Czibor,FW,starting,goal,away,1278,59218,Toni Turek,GK,home,1278
174886,Ferenc Puskas,FW,starting,goal,away,1278,59218,Toni Turek,GK,home,1278
229609,Jozsef Toth,FW,starting,goal,home,1277,52614,Heinz Kwiatkowski,GK,away,1277
174603,Nandor Hidegkuti,FW,starting,goal,home,1277,52614,Heinz Kwiatkowski,GK,away,1277
174669,Sandor Kocsis,FW,starting,goal,home,1277,52614,Heinz Kwiatkowski,GK,away,1277
56221,Alfred Pfaff,FW,starting,goal,away,1277,174578,Gyula Grosics,GK,home,1277
174886,Ferenc Puskas,FW,starting,goal,home,1277,52614,Heinz Kwiatkowski,GK,away,1277
44545,Helmut Rahn,FW,starting,goal,away,1277,174578,Gyula Grosics,GK,home,1277
50849,Richard Herrmann,FW,starting,goal,away,1277,174578,Gyula Grosics,GK,home,1277
174770,Milos Milutinovic,FW,starting,goal,home,1276,56802,Francois Remetter,GK,away,1276
61704,Jean Vincent,FW,starting,goal,home,1275,174456,Antonio Carbajal,GK,away,1275
46122,Tomas Balcazar,FW,starting,goal,away,1275,56802,Francois Remetter,GK,home,1275
174677,Raymond Kopa,FW,starting,penalty,home,1275,174456,Antonio Carbajal,GK,away,1275
52703,Jose Lamadrid,FW,starting,goal,away,1275,56802,Francois Remetter,GK,home,1275
44609,Juan Schiaffino,FW,starting,goal,home,1264,54136,Gilbert Merrick,GK,away,1264
53136,Nat Lofthouse,FW,starting,goal,away,1264,174739,Roque Maspoli,GK,home,1264
45523,Javier Ambrois,FW,starting,goal,home,1264,54136,Gilbert Merrick,GK,away,1264
44727,Obdulio Varela,MF,starting,goal,home,1264,54136,Gilbert Merrick,GK,away,1264
49427,Tom Finney,FW,starting,goal,away,1264,174739,Roque Maspoli,GK,home,1264
46791,Carlos Borges,FW,starting,goal,home,1264,54136,Gilbert Merrick,GK,away,1264
54702,Jimmy Mullen,FW,starting,goal,home,1263,55958,Eugene Parlier,GK,away,1263
70047,Dennis Wilshaw,FW,starting,goal,home,1263,55958,Eugene Parlier,GK,away,1263
63855,Didi,MF,starting,goal,home,1252,46339,Vladimir Beara,GK,away,1252
44777,Branko Zebec,MF,starting,goal,away,1252,47382,Castilho,GK,home,1252
63859,Pinga,FW,starting,goal,home,1249,54569,Salvador Mota,GK,away,1249
63854,Julinho,FW,starting,goal,home,1249,54569,Salvador Mota,GK,away,1249
63855,Didi,MF,starting,goal,home,1249,54569,Salvador Mota,GK,away,1249
63850,Baltazar,FW,starting,goal,home,1249,54569,Salvador Mota,GK,away,1249
44603,Djalma Santos,DF,starting,penalty,away,1248,174578,Gyula Grosics,GK,home,1248
174603,Nandor Hidegkuti,FW,starting,goal,home,1248,47382,Castilho,GK,away,1248
174669,Sandor Kocsis,FW,starting,goal,home,1248,47382,Castilho,GK,away,1248
174690,Mihaly Lantos,DF,starting,penalty,home,1248,47382,Castilho,GK,away,1248
63854,Julinho,FW,starting,goal,away,1248,174578,Gyula Grosics,GK,home,1248
44119,Amleto Frignani,FW,starting,goal,home,1243,49888,Leopold Gernaey,GK,away,1243
174716,Benito Lorenzi,FW,starting,goal,home,1243,49888,Leopold Gernaey,GK,away,1243
45671,Leopold Anoul,FW,starting,goal,away,1243,174558,Giorgio Ghezzi,GK,home,1243
49719,Carlo Galli,FW,starting,goal,home,1243,49888,Leopold Gernaey,GK,away,1243
55865,Egisto Pandolfini,FW,starting,penalty,home,1243,49888,Leopold Gernaey,GK,away,1243
46963,Ivor Broadis,FW,starting,goal,home,1240,49888,Leopold Gernaey,GK,away,1240
45671,Leopold Anoul,FW,starting,goal,away,1240,54136,Gilbert Merrick,GK,home,1240
47955,Rik Coppens,FW,starting,penalty,away,1240,54136,Gilbert Merrick,GK,home,1240
53136,Nat Lofthouse,FW,starting,goal,home,1240,49888,Leopold Gernaey,GK,away,1240
174813,Ernst Ocwirk,MF,starting,goal,home,1239,174739,Roque Maspoli,GK,away,1239
50957,Juan Hohberg,FW,starting,goal,away,1239,57698,Kurt Schmied,GK,home,1239
44666,Ernst Stojaspal,FW,starting,penalty,home,1239,174739,Roque Maspoli,GK,away,1239
56458,Erich Probst,FW,starting,goal,home,1238,58360,Imrich Stacho,GK,away,1238
44666,Ernst Stojaspal,FW,starting,goal,home,1238,58360,Imrich Stacho,GK,away,1238
59761,Theodor Wagner,FW,starting,goal,home,1237,55958,Eugene Parlier,GK,away,1237
52394,Alfred Koerner,FW,starting,goal,home,1237,55958,Eugene Parlier,GK,away,1237
174370,Robert Ballaman,FW,starting,goal,away,1237,57698,Kurt Schmied,GK,home,1237
56458,Erich Probst,FW,starting,goal,home,1237,55958,Eugene Parlier,GK,away,1237
174813,Ernst Ocwirk,MF,starting,goal,home,1237,55958,Eugene Parlier,GK,away,1237
51087,Sepp Huegi,FW,starting,goal,away,1237,57698,Kurt Schmied,GK,home,1237
56458,Erich Probst,FW,starting,goal,home,1236,53704,Fred Martin,GK,away,1236
59793,Ottmar Walter,FW,starting,goal,home,1233,44778,Walter Zeman,GK,away,1233
56458,Erich Probst,FW,starting,goal,away,1233,59218,Toni Turek,GK,home,1233
174784,Max Morlock,FW,starting,goal,home,1233,44778,Walter Zeman,GK,away,1233
57659,Hans Schaefer,FW,starting,goal,home,1233,44778,Walter Zeman,GK,away,1233
44747,Fritz Walter,MF,starting,penalty,home,1233,44778,Walter Zeman,GK,away,1233
174559,Alcides Ghiggia,FW,starting,goal,home,1231,58618,Kalle Svensson,GK,away,1231
55844,Karl-erik Palmer,FW,starting,goal,away,1231,56025,Anibal Paz,GK,home,1231
54212,Oscar Miguez,FW,starting,goal,home,1231,58618,Kalle Svensson,GK,away,1231
